Timestamp	Open	High	Low	Close	Volume (BTC)	Volume (Currency)	Weighted Price
2016-10-19 11:50:00	633.5	633.5	633.5	633.5	5.64	3571.15	633.5
2016-10-19 11:51:00	633.5	633.5	633	633	5.82	3685.27	633.32
2016-10-19 11:52:00	633	633.48	633	633.48	18.55	11741.63	633.01
2016-10-19 11:53:00	633.48	633.48	632.8	632.8	2.31	1463.86	633.3
2016-10-19 11:54:00	632.8	633.48	632.5	632.5	5.16	3265.44	632.56
2016-10-19 11:55:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 11:56:00	632.5	633.48	632.5	633.48	0.1	63.64	632.6
2016-10-19 11:57:00	632.5	633.48	632.5	632.51	0.73	459.99	632.59
2016-10-19 11:58:00	632.51	632.53	632.51	632.53	0.58	368.76	632.52
2016-10-19 11:59:00	632.5	633.48	632.36	633.46	4.17	2637.86	633.27
2016-10-19 12:00:00	632.39	632.39	632.36	632.36	5.39	3406.81	632.38
2016-10-19 12:01:00	633.4	633.41	633.19	633.41	0.35	219.79	633.41
2016-10-19 12:02:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 12:03:00	633.42	633.73	633.42	633.73	3	1900.93	633.61
2016-10-19 12:04:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 12:05:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 12:06:00	633.73	633.83	633.54	633.83	2.49	1580.85	633.73
2016-10-19 12:07:00	633.83	633.86	633.52	633.52	2.47	1564.95	633.58
2016-10-19 12:08:00	633.52	633.52	633.11	633.11	8.06	5107.33	633.33
2016-10-19 12:09:00	633.11	633.15	632.11	633.15	6.87	4347.46	632.69
2016-10-19 12:10:00	633.15	633.98	633.15	633.98	1.47	933.57	633.26
2016-10-19 12:11:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 12:12:00	633.98	633.98	633.3	633.3	0.66	418.22	633.97
2016-10-19 12:13:00	633.3	633.3	633.3	633.3	0.79	498.9	633.3
2016-10-19 12:14:00	633.98	633.98	633.98	633.98	0.36	228.47	633.98
2016-10-19 12:15:00	633.98	633.98	633.98	633.98	0.22	138.07	633.98
2016-10-19 12:16:00	633.98	634	633.98	634	4	2535.95	633.99
2016-10-19 12:17:00	633.58	633.58	633.58	633.58	0.03	16.4	633.58
2016-10-19 12:18:00	633.58	633.58	632.75	632.75	2.38	1504.22	633.36
2016-10-19 12:19:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 12:20:00	633.99	634	633.99	634	16.11	10214.19	633.99
2016-10-19 12:21:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 12:22:00	634	634	632.75	632.75	5.05	3201.64	633.99
2016-10-19 12:23:00	634	634	633.11	633.11	0.78	494.11	633.47
2016-10-19 12:24:00	633.11	633.98	632.71	633.98	4.97	3141.94	632.77
2016-10-19 12:25:00	632.76	632.76	632.76	632.76	0.05	32.9	632.76
2016-10-19 12:26:00	633.98	633.98	633.98	633.98	1	634.41	633.98
2016-10-19 12:27:00	633.98	633.98	633.12	633.12	0.23	143.53	633.77
2016-10-19 12:28:00	633.98	634	633.14	634	13.13	8322.62	633.93
2016-10-19 12:29:00	634.01	634.97	634	634	5.9	3740.16	634.03
2016-10-19 12:30:00	634.97	635.6	634	634	22.9	14544.81	635.01
2016-10-19 12:31:00	634	634	633.3	633.3	1.67	1059.87	633.9
2016-10-19 12:32:00	635.33	635.5	635.33	635.5	15.42	9800.42	635.44
2016-10-19 12:33:00	635.5	635.52	633.53	633.55	1.32	839.04	634.18
2016-10-19 12:34:00	633.65	633.73	633.64	633.73	2.71	1715.46	633.71
2016-10-19 12:35:00	633.73	635.44	633.65	635.44	1.02	649.33	633.72
2016-10-19 12:36:00	635.45	635.5	635.45	635.5	2.89	1838.02	635.49
2016-10-19 12:37:00	635.5	635.5	633.68	633.74	3.1	1968.15	634.97
2016-10-19 12:38:00	633.76	633.76	633.56	633.56	2.47	1562.09	633.71
2016-10-19 12:39:00	634	634.02	634	634	2.32	1468.35	634
2016-10-19 12:40:00	634	635	634	635	1.25	791.65	634.01
2016-10-19 12:41:00	635	635	634	634	5.02	3182.7	634
2016-10-19 12:42:00	634	634	633.62	633.62	6.6	4186.92	634
2016-10-19 12:43:00	633.71	635	633.71	635	0.06	36.4	633.99
2016-10-19 12:44:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 12:45:00	633.64	633.64	633.6	633.6	1.54	976.87	633.62
2016-10-19 12:46:00	634.98	635.44	633.69	633.69	7.51	4772.04	635.03
2016-10-19 12:47:00	633.77	633.89	633.77	633.89	1.09	692.76	633.82
2016-10-19 12:48:00	633.9	634.01	633.42	634.01	4.47	2835.56	633.65
2016-10-19 12:49:00	634.02	635	633.7	633.7	3.26	2066.94	634.08
2016-10-19 12:50:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 12:51:00	633.68	633.68	633.68	633.68	0.07	42.23	633.68
2016-10-19 12:52:00	635	635	633.68	633.68	0.16	99.45	634.46
2016-10-19 12:53:00	633.94	633.94	633.68	633.68	2.83	1795.8	633.89
2016-10-19 12:54:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 12:55:00	635	635	633.68	633.68	0.05	33.62	634.43
2016-10-19 12:56:00	635	635	633.68	633.68	0.42	266.22	633.77
2016-10-19 12:57:00	633.68	633.68	633.68	633.68	0.02	13.31	633.68
2016-10-19 12:58:00	633.68	633.68	633.67	633.67	0.89	562.07	633.68
2016-10-19 12:59:00	633.67	634.98	633.41	633.41	5.33	3378.31	633.82
2016-10-19 13:00:00	633.4	635	633.4	633.42	1.43	909.57	634.4
2016-10-19 13:01:00	634.96	635.23	634.96	635.23	13.78	8752.2	635.15
2016-10-19 13:02:00	633.7	633.75	633.51	633.54	7.28	4612.86	633.71
2016-10-19 13:03:00	633.54	634.43	632.73	634.43	3.74	2364.89	632.87
2016-10-19 13:04:00	632.13	632.35	632.01	632.35	5.31	3354.73	632.13
2016-10-19 13:05:00	632.7	632.7	632.34	632.35	4.04	2553.46	632.51
2016-10-19 13:06:00	632.96	633	632.4	632.4	10.76	6809.66	632.97
2016-10-19 13:07:00	632.43	632.98	632.4	632.98	0.56	351.95	632.77
2016-10-19 13:08:00	632.4	632.98	632.38	632.98	1.83	1158.45	632.74
2016-10-19 13:09:00	632.98	632.98	632.98	632.98	2.41	1527.48	632.98
2016-10-19 13:10:00	632.98	632.98	632.08	632.98	12.53	7921.54	632.21
2016-10-19 13:11:00	632.99	634.23	632.99	633.09	6.28	3978.89	633.85
2016-10-19 13:12:00	633.11	634.21	633.11	633.16	2.14	1352.6	633.24
2016-10-19 13:13:00	634.04	634.04	633.16	633.16	2.76	1749.43	633.48
2016-10-19 13:14:00	633.9	633.9	633.87	633.87	0.09	60.1	633.88
2016-10-19 13:15:00	633.16	633.16	633.16	633.16	0.1	62.88	633.16
2016-10-19 13:16:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 13:17:00	633.18	633.18	633.18	633.18	0.02	14.56	633.18
2016-10-19 13:18:00	632.98	633.2	632.98	633.2	0.44	279.81	633.06
2016-10-19 13:19:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 13:20:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 13:21:00	633.06	634.02	633.06	634.02	0.22	142.56	633.71
2016-10-19 13:22:00	632.99	632.99	632.98	632.98	1.59	1006.33	632.98
2016-10-19 13:23:00	634.02	634.02	632.98	632.98	2.72	1722.49	633.99
2016-10-19 13:24:00	632.98	633.6	632.71	632.71	2.4	1519.85	633.46
2016-10-19 13:25:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 13:26:00	632.98	632.98	632.98	632.98	0.08	48.96	632.98
2016-10-19 13:27:00	632.98	632.98	632.16	632.16	0.07	46.84	632.98
2016-10-19 13:28:00	632.15	632.15	632.15	632.15	0.07	46.78	632.15
2016-10-19 13:29:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 13:30:00	633.2	633.2	632.06	632.06	1.56	987.48	632.98
2016-10-19 13:31:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 13:32:00	632.04	633.48	632.04	633.48	0.43	273.37	632.43
2016-10-19 13:33:00	633.45	633.45	632.02	632.02	2.5	1582.91	633.17
2016-10-19 13:34:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 13:35:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 13:36:00	632.05	632.05	632.05	632.05	0.26	161.8	632.05
2016-10-19 13:37:00	632.06	632.06	632.06	632.06	0.1	62.34	632.06
2016-10-19 13:38:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 13:39:00	633.35	633.35	632.03	632.03	0.22	138.7	632.93
2016-10-19 13:40:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 13:41:00	633.17	633.35	633.17	633.23	15.4	9750.61	633.23
2016-10-19 13:42:00	633.23	633.23	632.23	632.23	0.3	192.38	632.82
2016-10-19 13:43:00	632.03	632.03	631.5	631.5	53.81	33996.82	631.84
2016-10-19 13:44:00	633.08	633.08	633.08	633.08	0.05	31.65	633.08
2016-10-19 13:45:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 13:46:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 13:47:00	632.06	632.06	630.88	631.57	24.46	15446.14	631.44
2016-10-19 13:48:00	630.4	630.88	630.1	630.1	61.78	38931.5	630.15
2016-10-19 13:49:00	630.15	630.15	629	629	247.16	155642.68	629.71
2016-10-19 13:50:00	628.31	628.75	624.58	624.58	107.37	67245.14	626.31
2016-10-19 13:51:00	624.49	627.33	624.34	627.18	55.44	34619.21	624.46
2016-10-19 13:52:00	625.27	627.18	624.59	627	16.42	10261.17	625.06
2016-10-19 13:53:00	626.97	626.97	626.73	626.73	0.33	205.91	626.85
2016-10-19 13:54:00	626.69	626.69	624.55	626.57	1.74	1089.69	625.75
2016-10-19 13:55:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 13:56:00	625.19	625.19	625.12	625.12	1.25	781.49	625.19
2016-10-19 13:57:00	1.7e+308	1.7e+308	1.7e+308	1.7e+308	Infinity	Infinity	Infinity
2016-10-19 13:58:00	626.28	626.28	626	626.28	0.48	299.11	626.06
2016-10-19 13:59:00	626.28	626.49	626.28	626.49	2.7	1688.23	626.28
2016-10-19 14:00:00	626.49	627.4	626.49	627.4	0.18	114.31	626.65
